Time,Value,MEASURE,Description
2012,2123,INCOME_13,Superannuation and annuity income earners (no.)
2013,2169,INCOME_13,Superannuation and annuity income earners (no.)
2014,2211,INCOME_13,Superannuation and annuity income earners (no.)
2015,2246,INCOME_13,Superannuation and annuity income earners (no.)
2016,2179,INCOME_13,Superannuation and annuity income earners (no.)
2011,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2016,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,51842640,INCOME_12,Total superannuation and annuity income ($)
2012,54065805,INCOME_12,Total superannuation and annuity income ($)
2013,57825404,INCOME_12,Total superannuation and annuity income ($)
2014,61037453,INCOME_12,Total superannuation and annuity income ($)
2015,66840298,INCOME_12,Total superannuation and annuity income ($)
2016,63137205,INCOME_12,Total superannuation and annuity income ($)
2011,14658,INCOME_11,Median superannuation and annuity income ($)
2012,17210,INCOME_11,Median superannuation and annuity income ($)
2013,16295,INCOME_11,Median superannuation and annuity income ($)
2014,18003,INCOME_11,Median superannuation and annuity income ($)
2015,19694,INCOME_11,Median superannuation and annuity income ($)
2016,19711,INCOME_11,Median superannuation and annuity income ($)
2011,23869,INCOME_30,Mean superannuation and annuity income ($)
2012,25467,INCOME_30,Mean superannuation and annuity income ($)
2013,26660,INCOME_30,Mean superannuation and annuity income ($)
2014,27606,INCOME_30,Mean superannuation and annuity income ($)
2015,29760,INCOME_30,Mean superannuation and annuity income ($)
2016,28975,INCOME_30,Mean superannuation and annuity income ($)
2011,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2016,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,101619,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,102758,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,105302,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,107956,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,111712,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2016,114827,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,38,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2016,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,6805048935,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,7186569765,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,7651975291,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,8177091582,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,8699363548,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2016,9303362197,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,49789,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,52199,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,54430,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,55989,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,57301,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2016,59101,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,66966,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,69937,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,72667,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,75745,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,77873,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2016,81021,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,4.86,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,4.79,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,4.7,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,4.68,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,4.76,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2016,4.92,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,1.9,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,1.89,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,1.88,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,1.88,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,1.9,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2016,1.92,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2011,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2012,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2013,0.4,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2014,0.4,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2015,0.4,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2016,0.39,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2011,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2012,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2013,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2014,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2015,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2016,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2011,0.485,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2012,0.481,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2013,0.477,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2014,0.483,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2015,0.485,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2016,0.491,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2011,9.7,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2012,9.4,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2013,9.1,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2014,10.1,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2015,9.9,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2016,10.4,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2011,23.7,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2012,23.4,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2013,23.1,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2014,24,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2015,23.9,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2016,24.3,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2011,34.9,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2012,34.6,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2013,34.3,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2014,35.1,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2015,35.1,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2016,35.5,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2011,19.6,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2012,19.8,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2013,19.9,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2014,19.6,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2015,19.7,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2016,19.6,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2011,21.7,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2012,21.5,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2013,21.4,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2014,21.5,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2015,21.3,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2016,21,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2011,23.8,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2012,24.1,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2013,24.3,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2014,24.1,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2015,23.9,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2016,23.5,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2011,35,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2012,34.5,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2013,34.4,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2014,34.8,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2015,35.1,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2016,35.9,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2011,5844,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2012,5306,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2013,6081,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2014,7390,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2015,8149,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2016,8169,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2011,196.3,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2012,173.2,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2013,220.7,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2014,351.4,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2015,408.9,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2016,374,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2011,2930,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2012,2095,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2013,1776,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2014,2892,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2015,3588,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2016,2480,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2011,33583,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2012,32637,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2013,36293,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2014,47548,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2015,50181,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2016,45780,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2011,14118,PENSION_2,Age Pension - Centrelink (no.)
2012,14199,PENSION_2,Age Pension - Centrelink (no.)
2013,14349,PENSION_2,Age Pension - Centrelink (no.)
2014,14403,PENSION_2,Age Pension - Centrelink (no.)
2015,14533,PENSION_2,Age Pension - Centrelink (no.)
2016,14465,PENSION_2,Age Pension - Centrelink (no.)
2012,433,PENSION_4,Service Pension - DVA (no.)
2013,400,PENSION_4,Service Pension - DVA (no.)
2014,377,PENSION_4,Service Pension - DVA (no.)
2015,332,PENSION_4,Service Pension - DVA (no.)
2016,309,PENSION_4,Service Pension - DVA (no.)
2012,218,PENSION_5,Income Support Supplement - DVA (no.)
2013,204,PENSION_5,Income Support Supplement - DVA (no.)
2014,196,PENSION_5,Income Support Supplement - DVA (no.)
2015,170,PENSION_5,Income Support Supplement - DVA (no.)
2016,144,PENSION_5,Income Support Supplement - DVA (no.)
2011,954,PENSION_6,Carer Payment (no.)
2012,1045,PENSION_6,Carer Payment (no.)
2013,1115,PENSION_6,Carer Payment (no.)
2014,1191,PENSION_6,Carer Payment (no.)
2015,1218,PENSION_6,Carer Payment (no.)
2016,1160,PENSION_6,Carer Payment (no.)
2011,5224,PENSION_7,Disability Support Pension (no.)
2012,5149,PENSION_7,Disability Support Pension (no.)
2013,5042,PENSION_7,Disability Support Pension (no.)
2014,5009,PENSION_7,Disability Support Pension (no.)
2015,4854,PENSION_7,Disability Support Pension (no.)
2016,4479,PENSION_7,Disability Support Pension (no.)
2011,4095,PENSION_8,Newstart Allowance (no.)
2012,4106,PENSION_8,Newstart Allowance (no.)
2013,4695,PENSION_8,Newstart Allowance (no.)
2014,4735,PENSION_8,Newstart Allowance (no.)
2015,4753,PENSION_8,Newstart Allowance (no.)
2016,4014,PENSION_8,Newstart Allowance (no.)
2011,1350,PENSION_10,Parenting Payment - Single (no.)
2012,1252,PENSION_10,Parenting Payment - Single (no.)
2013,915,PENSION_10,Parenting Payment - Single (no.)
2014,835,PENSION_10,Parenting Payment - Single (no.)
2015,783,PENSION_10,Parenting Payment - Single (no.)
2016,740,PENSION_10,Parenting Payment - Single (no.)
2011,2659,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2012,2541,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2013,2604,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2014,2583,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2015,2426,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2016,2182,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2011,290,PENSION_12,Youth Allowance (Other) (no.)
2012,278,PENSION_12,Youth Allowance (Other) (no.)
2013,392,PENSION_12,Youth Allowance (Other) (no.)
2014,360,PENSION_12,Youth Allowance (Other) (no.)
2015,331,PENSION_12,Youth Allowance (Other) (no.)
2016,248,PENSION_12,Youth Allowance (Other) (no.)
2012,7243,PENSION_13,Family Tax Benefit A (no.)
2013,6824,PENSION_13,Family Tax Benefit A (no.)
2014,6544,PENSION_13,Family Tax Benefit A (no.)
2015,6089,PENSION_13,Family Tax Benefit A (no.)
2016,5614,PENSION_13,Family Tax Benefit A (no.)
2012,6420,PENSION_14,Family Tax Benefit B (no.)
2013,6219,PENSION_14,Family Tax Benefit B (no.)
2014,5959,PENSION_14,Family Tax Benefit B (no.)
2015,5633,PENSION_14,Family Tax Benefit B (no.)
2016,4675,PENSION_14,Family Tax Benefit B (no.)
2016,20.3,PERSINC_2,Persons earning $1-$499 per week (%)
2016,19,PERSINC_3,Persons earning $500-$999 per week (%)
2016,27,PERSINC_4,Persons earning $1000-$1999 per week (%)
2016,9.3,PERSINC_5,Persons earning $2000-$2999 per week (%)
2016,7.5,PERSINC_6,Persons earning $3000 or more per week (%)
2016,7.2,PERSINC_7,Persons earning nil income (%)
2016,0.4,PERSINC_8,Persons with a negative income (%)
2011,1111,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,1315,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,1828,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2017,1823,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2016,352,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2017,411,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2016,500,PRESCH_5,Total enrolled in preschool (no.)
2017,447,PRESCH_5,Total enrolled in preschool (no.)
2016,1536,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2017,1589,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2016,145,PRESCH_7,Children enrolled across more than one provider type (no.)
2017,189,PRESCH_7,Children enrolled across more than one provider type (no.)
2016,2180,PRESCH_8,Total enrolled in a preschool program (no.)
2017,2245,PRESCH_8,Total enrolled in a preschool program (no.)
2016,206,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2017,216,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2016,1890,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2017,1954,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2011,5144,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2012,5377,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2013,5841,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2014,6240,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2015,6727,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2016,7548,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2011,68.2,SCHOOL_2,With Post School Qualifications (%)
2016,71,SCHOOL_2,With Post School Qualifications (%)
2011,9.7,SCHOOL_3,With Postgraduate Degree (%)
2016,11.7,SCHOOL_3,With Postgraduate Degree (%)
2011,2.9,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2016,3.2,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2011,24.7,SCHOOL_5,With Bachelor Degree (%)
2016,26.9,SCHOOL_5,With Bachelor Degree (%)
2011,9.2,SCHOOL_6,With Advanced Diploma/Diploma (%)
2016,8.9,SCHOOL_6,With Advanced Diploma/Diploma (%)
2011,10.5,SCHOOL_7,With Certificate (%)
2016,10.2,SCHOOL_7,With Certificate (%)
2011,11.1,SCHOOL_8,"Post School Qualifications - Inadequately described, not stated (%)"
2016,10.2,SCHOOL_8,"Post School Qualifications - Inadequately described, not stated (%)"
2011,66,HIGH_2,Completed Year 12 or equivalent (%)
2016,69.6,HIGH_2,Completed Year 12 or equivalent (%)
2011,4.1,HIGH_3,Completed Year 11 or equivalent (%)
2016,3.7,HIGH_3,Completed Year 11 or equivalent (%)
2011,11.3,HIGH_4,Completed Year 10 or equivalent (%)
2016,9.8,HIGH_4,Completed Year 10 or equivalent (%)
2011,3,HIGH_5,Completed Year 9 or equivalent (%)
2016,2.6,HIGH_5,Completed Year 9 or equivalent (%)
2011,5,HIGH_6,Completed Year 8 or below (%)
2016,4.1,HIGH_6,Completed Year 8 or below (%)
2011,1.4,HIGH_7,Did not go to school (%)
2016,1.3,HIGH_7,Did not go to school (%)
2011,9.2,HIGH_8,Highest Year of School Completed - Not stated (%)
2016,8.9,HIGH_8,Highest Year of School Completed - Not stated (%)
2011,15.8,EMP_OCC_2,Managers (%)
2016,16.4,EMP_OCC_2,Managers (%)
2011,36.8,EMP_OCC_3,Professionals (%)
2016,37.6,EMP_OCC_3,Professionals (%)
2011,8.9,EMP_OCC_4,Technicians and trades workers (%)
2016,8.5,EMP_OCC_4,Technicians and trades workers (%)
2011,7.9,EMP_OCC_5,Community and personal service workers (%)
2016,8.5,EMP_OCC_5,Community and personal service workers (%)
2011,14.3,EMP_OCC_6,Clerical and administrative workers (%)
2016,12.8,EMP_OCC_6,Clerical and administrative workers (%)
2011,7.2,EMP_OCC_7,Sales workers (%)
2016,7.3,EMP_OCC_7,Sales workers (%)
2011,2.8,EMP_OCC_8,Machinery operators and drivers (%)
2016,2.5,EMP_OCC_8,Machinery operators and drivers (%)
2011,4.9,EMP_OCC_9,Labourers (%)
2016,4.9,EMP_OCC_9,Labourers (%)
2011,1.5,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2016,1.6,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2011,1.4,YOUTH_2,Working full-time and studying part-time (%)
2016,1.2,YOUTH_2,Working full-time and studying part-time (%)
2011,1.3,YOUTH_3,Working part time and studying part-time (%)
2016,1.4,YOUTH_3,Working part time and studying part-time (%)
2011,17.4,YOUTH_4,Working part-time and studying full-time (%)
2016,20.9,YOUTH_4,Working part-time and studying full-time (%)
2011,4,YOUTH_5,Working full-time (not studying) (%)
2016,2.9,YOUTH_5,Working full-time (not studying) (%)
2011,57.3,YOUTH_6,Studying full-time (not working) (%)
2016,56.8,YOUTH_6,Studying full-time (not working) (%)
2011,0.5,YOUTH_7,Working full-time and studying full-time (%)
2016,0.4,YOUTH_7,Working full-time and studying full-time (%)
2011,83.5,YOUTH_8,Fully engaged (%)
2016,85.4,YOUTH_8,Fully engaged (%)
2011,6438,YOUTH_9,Total persons aged 15-19 years (no.)
2016,6783,YOUTH_9,Total persons aged 15-19 years (no.)
2011,97438,LF_2,Labour Force (no. )
2016,104596,LF_2,Labour Force (no. )
2011,4936,LF_3,Unemployed (no. )
2016,5021,LF_3,Unemployed (no. )
2011,5.1,LF_4,Unemployment rate (%)
2016,4.8,LF_4,Unemployment rate (%)
2011,67.8,LF_5,Participation rate (%)
2016,67.9,LF_5,Participation rate (%)
2012,25368,DISAB_2,Persons with a disability living in private dwellings (no.)
2012,14.2,DISAB_3,Persons with a disability living in private dwellings (%)
2011,58361,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2012,60845,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2013,63303,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2014,67629,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2015,70782,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2016,73843,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2011,4.3,ACTIV_2,Persons who have need for assistance with core activities (%)
2016,4.5,ACTIV_2,Persons who have need for assistance with core activities (%)
2011,43068,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2012,41753,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2013,42524,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2014,43171,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2015,43883,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2016,43183,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2011,185,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2012,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2013,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2014,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2015,210,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2016,210,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2011,14410,WORK_TRAV_3,Used one method - Train or tram (no.)
2016,20444,WORK_TRAV_3,Used one method - Train or tram (no.)
2011,10331,WORK_TRAV_4,Used one method - Bus (no.)
2016,9986,WORK_TRAV_4,Used one method - Bus (no.)
2011,38274,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2016,37864,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2011,1090,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2016,1200,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2011,2515,WORK_TRAV_7,Used one method - Bicycle (no.)
2016,2634,WORK_TRAV_7,Used one method - Bicycle (no.)
2011,889,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2016,952,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2011,4751,WORK_TRAV_9,Used one method - Walked only (no.)
2016,5181,WORK_TRAV_9,Used one method - Walked only (no.)
2011,73303,WORK_TRAV_10,Used one method - Total - used one method (no.)
2016,79329,WORK_TRAV_10,Used one method - Total - used one method (no.)
2011,6144,WORK_TRAV_12,Total - used more than one method (no. )
2016,7265,WORK_TRAV_12,Total - used more than one method (no. )
2011,4087,WORK_TRAV_14,Other - Worked from home (no.)
2016,4618,WORK_TRAV_14,Other - Worked from home (no.)
2011,7970,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2016,7631,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2011,998,WORK_TRAV_16,Other - Method of travel not stated (no.)
2016,732,WORK_TRAV_16,Other - Method of travel not stated (no.)
2011,92502,WORK_TRAV_17,Total employed (no.)
2016,99575,WORK_TRAV_17,Total employed (no.)
2011,19242,HHTYPE_2,Lone person households (no.)
2016,18946,HHTYPE_2,Lone person households (no.)
2011,5745,HHTYPE_3,Group households (no.)
2016,6401,HHTYPE_3,Group households (no.)
2011,41598,HHTYPE_4,Family households (no.)
2016,43456,HHTYPE_4,Family households (no.)
2011,66588,HHTYPE_5,Total households (no.)
2016,68796,HHTYPE_5,Total households (no.)
2011,2.3,HHTYPE_6,Average household size (no. of persons)
2016,2.4,HHTYPE_6,Average household size (no. of persons)
2011,14916,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2016,16194,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2011,2665,FAMILY_3,Couple families with non-dependent children only (no.)
2016,2759,FAMILY_3,Couple families with non-dependent children only (no.)
2011,17573,FAMILY_4,Couple families without children (no.)
2016,18322,FAMILY_4,Couple families without children (no.)
2011,3710,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2016,3557,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2011,2454,FAMILY_6,One parent families with non-dependent children only (no.)
2016,2554,FAMILY_6,One parent families with non-dependent children only (no.)
2011,1266,FAMILY_7,Other families (no.)
2016,1077,FAMILY_7,Other families (no.)
2011,42581,FAMILY_8,Total families (no.)
2016,44456,FAMILY_8,Total families (no.)
2011,2.8,FAMILY_9,Average family size (no. of persons)
2016,2.8,FAMILY_9,Average family size (no. of persons)
2011,50399,MARRIAGE_2,Married in a registered marriage (no.)
2016,51377,MARRIAGE_2,Married in a registered marriage (no.)
2011,18106,MARRIAGE_3,Married in a de facto marriage (no.)
2016,21140,MARRIAGE_3,Married in a de facto marriage (no.)
2011,58204,MARRIAGE_4,Not married (no.)
2016,61870,MARRIAGE_4,Not married (no.)
2011,39.3,MARRIAGE_5,Married (%)
2016,38.7,MARRIAGE_5,Married (%)
2011,45.2,MARRIAGE_6,Never Married (%)
2016,46.7,MARRIAGE_6,Never Married (%)
2011,4.3,MARRIAGE_7,Widowed (%)
2016,3.8,MARRIAGE_7,Widowed (%)
2011,8.6,MARRIAGE_8,Divorced (%)
2016,8.4,MARRIAGE_8,Divorced (%)
2011,2.6,MARRIAGE_9,Separated (%)
2016,2.4,MARRIAGE_9,Separated (%)
2016,86.8,INTERNET_2,Internet accessed from dwelling (%)
2016,10.4,INTERNET_3,Internet not accessed from dwelling (%)
2011,1735,RENT_2,Average monthly household rental payment ($)
2016,2195,RENT_2,Average monthly household rental payment ($)
2011,2708,RENT_3,Average monthly household mortgage payment ($)
2016,2734,RENT_3,Average monthly household mortgage payment ($)
2011,67.8,CHILDCAR_2,Persons who did not provide child care (%)
2016,67.6,CHILDCAR_2,Persons who did not provide child care (%)
