Time,Value,MEASURE,Description
2016,37934726,INCOME_12,Total superannuation and annuity income ($)
2011,14275,INCOME_11,Median superannuation and annuity income ($)
2012,16014,INCOME_11,Median superannuation and annuity income ($)
2013,14156,INCOME_11,Median superannuation and annuity income ($)
2014,14336,INCOME_11,Median superannuation and annuity income ($)
2015,15656,INCOME_11,Median superannuation and annuity income ($)
2016,15792,INCOME_11,Median superannuation and annuity income ($)
2011,21422,INCOME_30,Mean superannuation and annuity income ($)
2012,24150,INCOME_30,Mean superannuation and annuity income ($)
2013,22691,INCOME_30,Mean superannuation and annuity income ($)
2014,25591,INCOME_30,Mean superannuation and annuity income ($)
2015,24561,INCOME_30,Mean superannuation and annuity income ($)
2016,25859,INCOME_30,Mean superannuation and annuity income ($)
2011,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,0.9,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,0.8,INCOME_31,Superannuation and annuity income as main source of income (%)
2016,0.8,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,75792,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,76960,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,78583,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,81239,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,86552,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2016,91565,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,40,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,40,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,40,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,39,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2016,38,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,3706064373,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,3937626964,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,4183260960,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,4472318919,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,4863689151,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2016,5265232156,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,40712,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,42957,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,44793,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,45985,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,46894,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2016,47809,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,48898,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,51165,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,53234,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,55051,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,56194,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2016,57503,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,4.56,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,4.42,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,4.21,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,4.2,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,4.28,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2016,4.42,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,1.8,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,1.78,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,1.77,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,1.78,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,1.78,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2016,1.8,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2011,0.4,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2012,0.4,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2013,0.42,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2014,0.42,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2015,0.42,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2016,0.41,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2011,0.19,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2012,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2013,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2014,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2015,0.21,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2016,0.2,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2011,0.437,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2012,0.431,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2013,0.425,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2014,0.428,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2015,0.432,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2016,0.437,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2011,6.6,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2012,6.2,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2013,6,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2014,6.3,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2015,6.4,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2016,6.4,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2011,18.5,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2012,18.1,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2013,17.8,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2014,18.3,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2015,18.4,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2016,18.4,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2011,29.3,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2012,28.9,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2013,28.5,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2014,29,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2015,29.1,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2016,29.3,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2011,23.4,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2012,23.6,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2013,23.5,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2014,23.5,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2015,23.9,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2016,23.9,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2011,26.7,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2012,26.4,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2013,26.5,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2014,26.3,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2015,26.1,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2016,26,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2011,26.7,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2012,27.2,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2013,27.2,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2014,27.1,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2015,27,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2016,26.8,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2011,23.2,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2012,22.8,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2013,22.8,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2014,23,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2015,23,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2016,23.4,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2011,3223,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2012,2738,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2013,3193,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2014,3738,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2015,3984,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2016,4073,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2011,74.3,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2012,127.6,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2013,82.9,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2014,133.4,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2015,194.6,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2016,160.7,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2011,2890,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2012,2561,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2013,2044,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2014,2915,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2015,3569,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2016,2426,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2011,23060,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2012,46597,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2013,25950,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2014,35685,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2015,48842,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2016,39443,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2017,16124,PENSION_2,Age Pension - Centrelink (no.)
2017,1740,PENSION_6,Carer Payment (no.)
2017,3730,PENSION_7,Disability Support Pension (no.)
2017,2878,PENSION_8,Newstart Allowance (no.)
2017,869,PENSION_10,Parenting Payment - Single (no.)
2017,572,PENSION_17,Parenting Payment - Partnered (no.)
2017,1214,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2017,239,PENSION_12,Youth Allowance (Other) (no.)
2017,8189,PENSION_13,Family Tax Benefit A (no.)
2017,6346,PENSION_14,Family Tax Benefit B (no.)
2016,25.2,PERSINC_2,Persons earning $1-$499 per week (%)
2016,23.3,PERSINC_3,Persons earning $500-$999 per week (%)
2016,23.5,PERSINC_4,Persons earning $1000-$1999 per week (%)
2016,5.1,PERSINC_5,Persons earning $2000-$2999 per week (%)
2016,2.3,PERSINC_6,Persons earning $3000 or more per week (%)
2016,11.3,PERSINC_7,Persons earning nil income (%)
2016,0.6,PERSINC_8,Persons with a negative income (%)
2011,761,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,928,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,1534,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2017,1521,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2016,264,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2017,292,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2016,514,PRESCH_5,Total enrolled in preschool (no.)
2017,493,PRESCH_5,Total enrolled in preschool (no.)
2016,1206,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2017,1227,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2016,81,PRESCH_7,Children enrolled across more than one provider type (no.)
2017,99,PRESCH_7,Children enrolled across more than one provider type (no.)
2016,1804,PRESCH_8,Total enrolled in a preschool program (no.)
2017,1825,PRESCH_8,Total enrolled in a preschool program (no.)
2016,256,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2017,177,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2016,1470,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2017,1549,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2011,2088,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2012,2242,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2013,2487,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2014,2595,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2015,2899,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2016,3485,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2011,56.7,SCHOOL_2,With Post School Qualifications (%)
2016,60.9,SCHOOL_2,With Post School Qualifications (%)
2011,5.2,SCHOOL_3,With Postgraduate Degree (%)
2016,7.2,SCHOOL_3,With Postgraduate Degree (%)
2011,1.1,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2016,1.3,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2011,14.8,SCHOOL_5,With Bachelor Degree (%)
2016,18.9,SCHOOL_5,With Bachelor Degree (%)
2011,9.1,SCHOOL_6,With Advanced Diploma/Diploma (%)
2016,9.5,SCHOOL_6,With Advanced Diploma/Diploma (%)
2011,14.1,SCHOOL_7,With Certificate (%)
2016,13.5,SCHOOL_7,With Certificate (%)
2011,12.4,SCHOOL_8,"Post School Qualifications - Inadequately described, not stated (%)"
2016,10.4,SCHOOL_8,"Post School Qualifications - Inadequately described, not stated (%)"
2011,55.2,HIGH_2,Completed Year 12 or equivalent (%)
2016,62.2,HIGH_2,Completed Year 12 or equivalent (%)
2011,4.7,HIGH_3,Completed Year 11 or equivalent (%)
2016,4.5,HIGH_3,Completed Year 11 or equivalent (%)
2011,16.9,HIGH_4,Completed Year 10 or equivalent (%)
2016,14.1,HIGH_4,Completed Year 10 or equivalent (%)
2011,4.7,HIGH_5,Completed Year 9 or equivalent (%)
2016,3.7,HIGH_5,Completed Year 9 or equivalent (%)
2011,7,HIGH_6,Completed Year 8 or below (%)
2016,5.3,HIGH_6,Completed Year 8 or below (%)
2011,1.8,HIGH_7,Did not go to school (%)
2016,1.6,HIGH_7,Did not go to school (%)
2011,9.7,HIGH_8,Highest Year of School Completed - Not stated (%)
2016,8.6,HIGH_8,Highest Year of School Completed - Not stated (%)
2011,11.1,EMP_OCC_2,Managers (%)
2016,12,EMP_OCC_2,Managers (%)
2011,20.9,EMP_OCC_3,Professionals (%)
2016,22.5,EMP_OCC_3,Professionals (%)
2011,12.8,EMP_OCC_4,Technicians and trades workers (%)
2016,12,EMP_OCC_4,Technicians and trades workers (%)
2011,9.5,EMP_OCC_5,Community and personal service workers (%)
2016,10.3,EMP_OCC_5,Community and personal service workers (%)
2011,17.3,EMP_OCC_6,Clerical and administrative workers (%)
2016,15,EMP_OCC_6,Clerical and administrative workers (%)
2011,9.8,EMP_OCC_7,Sales workers (%)
2016,10,EMP_OCC_7,Sales workers (%)
2011,7.1,EMP_OCC_8,Machinery operators and drivers (%)
2016,6.3,EMP_OCC_8,Machinery operators and drivers (%)
2011,9.2,EMP_OCC_9,Labourers (%)
2016,9.8,EMP_OCC_9,Labourers (%)
2011,2.2,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2016,2,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2011,1.8,YOUTH_2,Working full-time and studying part-time (%)
2016,1.4,YOUTH_2,Working full-time and studying part-time (%)
2011,1.4,YOUTH_3,Working part time and studying part-time (%)
2016,1.6,YOUTH_3,Working part time and studying part-time (%)
2011,15.3,YOUTH_4,Working part-time and studying full-time (%)
2016,18.2,YOUTH_4,Working part-time and studying full-time (%)
2011,4.4,YOUTH_5,Working full-time (not studying) (%)
2016,3.2,YOUTH_5,Working full-time (not studying) (%)
2011,57.7,YOUTH_6,Studying full-time (not working) (%)
2016,58.9,YOUTH_6,Studying full-time (not working) (%)
2011,0.2,YOUTH_7,Working full-time and studying full-time (%)
2016,0.5,YOUTH_7,Working full-time and studying full-time (%)
2011,82.7,YOUTH_8,Fully engaged (%)
2016,85.5,YOUTH_8,Fully engaged (%)
2011,7279,YOUTH_9,Total persons aged 15-19 years (no.)
2016,8118,YOUTH_9,Total persons aged 15-19 years (no.)
2011,67200,LF_2,Labour Force (no. )
2016,80647,LF_2,Labour Force (no. )
2011,3847,LF_3,Unemployed (no. )
2016,4859,LF_3,Unemployed (no. )
2011,5.7,LF_4,Unemployment rate (%)
2016,6,LF_4,Unemployment rate (%)
2011,59.7,LF_5,Participation rate (%)
2016,61.7,LF_5,Participation rate (%)
2011,36566,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2012,38321,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2013,38859,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2014,42143,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2015,45466,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2016,48053,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2011,5.2,ACTIV_2,Persons who have need for assistance with core activities (%)
2016,5.3,ACTIV_2,Persons who have need for assistance with core activities (%)
2011,28318,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2012,27550,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2013,27980,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2014,28833,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2015,30344,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2016,30187,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2011,121,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2012,140,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2013,150,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2014,150,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2015,150,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2016,150,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2011,8906,WORK_TRAV_3,Used one method - Train or tram (no.)
2016,14156,WORK_TRAV_3,Used one method - Train or tram (no.)
2011,3475,WORK_TRAV_4,Used one method - Bus (no.)
2016,3675,WORK_TRAV_4,Used one method - Bus (no.)
2011,35289,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2016,38941,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2011,375,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2016,535,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2011,397,WORK_TRAV_7,Used one method - Bicycle (no.)
2016,464,WORK_TRAV_7,Used one method - Bicycle (no.)
2011,505,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2016,610,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2011,2308,WORK_TRAV_9,Used one method - Walked only (no.)
2016,2620,WORK_TRAV_9,Used one method - Walked only (no.)
2011,51848,WORK_TRAV_10,Used one method - Total - used one method (no.)
2016,61538,WORK_TRAV_10,Used one method - Total - used one method (no.)
2011,4092,WORK_TRAV_12,Total - used more than one method (no. )
2016,5844,WORK_TRAV_12,Total - used more than one method (no. )
2011,1482,WORK_TRAV_14,Other - Worked from home (no.)
2016,2137,WORK_TRAV_14,Other - Worked from home (no.)
2011,4881,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2016,5490,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2011,1050,WORK_TRAV_16,Other - Method of travel not stated (no.)
2016,779,WORK_TRAV_16,Other - Method of travel not stated (no.)
2011,63353,WORK_TRAV_17,Total employed (no.)
2016,75788,WORK_TRAV_17,Total employed (no.)
2011,11661,HHTYPE_2,Lone person households (no.)
2016,12502,HHTYPE_2,Lone person households (no.)
2011,2184,HHTYPE_3,Group households (no.)
2016,3392,HHTYPE_3,Group households (no.)
2011,34687,HHTYPE_4,Family households (no.)
2016,38482,HHTYPE_4,Family households (no.)
2011,48529,HHTYPE_5,Total households (no.)
2016,54377,HHTYPE_5,Total households (no.)
2011,13363,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2016,14934,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2011,3695,FAMILY_3,Couple families with non-dependent children only (no.)
2016,3677,FAMILY_3,Couple families with non-dependent children only (no.)
2011,12371,FAMILY_4,Couple families without children (no.)
2016,14439,FAMILY_4,Couple families without children (no.)
2011,3283,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2016,3300,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2011,2574,FAMILY_6,One parent families with non-dependent children only (no.)
2016,2856,FAMILY_6,One parent families with non-dependent children only (no.)
2011,932,FAMILY_7,Other families (no.)
2016,1062,FAMILY_7,Other families (no.)
2011,36218,FAMILY_8,Total families (no.)
2016,40269,FAMILY_8,Total families (no.)
2011,52711,MARRIAGE_2,Married in a registered marriage (no.)
2016,55079,MARRIAGE_2,Married in a registered marriage (no.)
2011,12083,MARRIAGE_3,Married in a de facto marriage (no.)
2016,16044,MARRIAGE_3,Married in a de facto marriage (no.)
2011,58616,MARRIAGE_4,Not married (no.)
2016,66217,MARRIAGE_4,Not married (no.)
2016,82.2,INTERNET_2,Internet accessed from dwelling (%)
2016,14.6,INTERNET_3,Internet not accessed from dwelling (%)
2011,1552,RENT_2,Average monthly household rental payment ($)
2016,2037,RENT_2,Average monthly household rental payment ($)
2011,2436,RENT_3,Average monthly household mortgage payment ($)
2016,2394,RENT_3,Average monthly household mortgage payment ($)
2011,66.4,CHILDCAR_2,Persons who did not provide child care (%)
2016,67.6,CHILDCAR_2,Persons who did not provide child care (%)
2011,18.6,CHILDCAR_3,Persons who cared for own child/children (%)
2016,18.5,CHILDCAR_3,Persons who cared for own child/children (%)
2011,5.9,CHILDCAR_4,Persons who cared for other child/children (%)
2016,5.2,CHILDCAR_4,Persons who cared for other child/children (%)
2011,0.5,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2016,0.4,CHILDCAR_5,Persons who cared for own child/children and other child/children (%)
2011,10.7,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2016,10.7,UNPAIDW_2,Persons who provided unpaid assistance to a person with a disability (%)
2011,10.4,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2016,11.9,UNPAIDW_3,Persons undertaking voluntary work for an organisation or group (%)
2011,1.8,CHILD_2,Average number of all children in a family
2016,1.7,CHILD_2,Average number of all children in a family
2016,5666,HOUSE_2,Dwellings with extra bedrooms needed (no.)
2016,28825,HOUSE_3,Dwellings with bedrooms spare (no.)
2016,16425,HOUSE_4,Dwellings with no bedrooms needed or spare (no.)
2011,22583,DWELL_2,Separate house (no.)
2016,21538,DWELL_2,Separate house (no.)
2011,6445,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2016,7629,DWELL_3,"Semi-detached, row or terrace house, townhouse etc. (no.)"
2011,19062,DWELL_4,Flat or apartment (no.)
2016,24528,DWELL_4,Flat or apartment (no.)
2011,347,DWELL_5,Other dwelling (no.)
2016,453,DWELL_5,Other dwelling (no.)
2011,32.7,TENURE_2,Owned Outright (%)
2016,28.7,TENURE_2,Owned Outright (%)
2011,30.6,TENURE_3,Owned with a mortgage (%)
2016,28.8,TENURE_3,Owned with a mortgage (%)
2011,33.2,TENURE_4,Rented (%)
2016,38.8,TENURE_4,Rented (%)
2011,87.9,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2016,91.5,STRESS_2,Households where mortgage repayments are less than 30% of household income (%)
2011,12.1,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2016,8.5,STRESS_3,Households with mortgage repayments greater than or equal to 30% of household income (%)
2011,85.7,STRESS_4,Households where rent payments are less than 30% of household income (%)
2016,82.8,STRESS_4,Households where rent payments are less than 30% of household income (%)
2011,14.3,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2016,17.2,STRESS_5,Households with rent payments greater than or equal to 30% of household income (%)
2017,4989,LAND,Land Area (Ha)
2014,2244,SOLAR_2,Small-scale solar panel system installations (no.)
2015,2465,SOLAR_2,Small-scale solar panel system installations (no.)
2016,2654,SOLAR_2,Small-scale solar panel system installations (no.)
2015,9.8,SOLAR_3,Increase in installations from previous year (%)
2016,7.7,SOLAR_3,Increase in installations from previous year (%)
2014,884,SOLAR_4,Solar water heater installations (no.)
2015,904,SOLAR_4,Solar water heater installations (no.)
2016,919,SOLAR_4,Solar water heater installations (no.)
2015,2.3,SOLAR_5,Increase in SWH installations from previous year (%)
2016,1.7,SOLAR_5,Increase in SWH installations from previous year (%)
2017,10277,MIGRATION_2,Internal Arrivals
2017,11060,MIGRATION_3,Internal Departures
2017,-783,MIGRATION_4,Net Internal Migration
2017,8148,MIGRATION_5,Overseas Arrivals
2017,3127,MIGRATION_6,Overseas Departures
2017,5021,MIGRATION_7,Net Overseas Migration
2016,7,SEIFAA_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD)
2016,9,SEIFAA_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,9,SEIFAA_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,4,SEIFAA_5,SEIFA decile ranking - Index of Economic Resources (IER)
2016,8,SEIFAS_2,SEIFA decile ranking - Index of Relative Socio-Economic Disadvantage (IRSD) 
2016,8,SEIFAS_3,SEIFA decile ranking - Index of Relative Socio-Economic Advantage and Disadvantage (IRSAD)
2016,8,SEIFAS_4,SEIFA decile ranking - Index of Education and Occupation (IEO)
2016,4,SEIFAS_5,SEIFA decile ranking - Index of Economic Resources (IER)
2011,29987,TOTMIG_2,Number of Females (no.)
2016,36638,TOTMIG_2,Number of Females (no.)
2011,28893,TOTMIG_3,Number of Males (no.)
2016,35081,TOTMIG_3,Number of Males (no.)
2011,58881,TOTMIG_4,Total population (no.)
2016,71721,TOTMIG_4,Total population (no.)
2011,397,AGEMIG_2,0-4 years (no.)
2016,531,AGEMIG_2,0-4 years (no.)
2011,690,AGEMIG_3,5-9 years (no.)
2016,852,AGEMIG_3,5-9 years (no.)
2011,839,AGEMIG_4,10-14 years (no.)
2016,842,AGEMIG_4,10-14 years (no.)
2011,1401,AGEMIG_5,15-19 years (no.)
2016,1965,AGEMIG_5,15-19 years (no.)
