Time,Value,MEASURE,Description
2015,273,INCOME_8,Median investment income ($)
2016,227,INCOME_8,Median investment income ($)
2011,9942,INCOME_27,Mean investment income ($)
2012,9828,INCOME_27,Mean investment income ($)
2013,11162,INCOME_27,Mean investment income ($)
2014,11400,INCOME_27,Mean investment income ($)
2015,12696,INCOME_27,Mean investment income ($)
2016,12355,INCOME_27,Mean investment income ($)
2011,7.4,INCOME_28,Investment income as main source of income (%)
2012,7.6,INCOME_28,Investment income as main source of income (%)
2013,7.7,INCOME_28,Investment income as main source of income (%)
2014,7.9,INCOME_28,Investment income as main source of income (%)
2015,8.3,INCOME_28,Investment income as main source of income (%)
2016,8.5,INCOME_28,Investment income as main source of income (%)
2011,1813,INCOME_13,Superannuation and annuity income earners (no.)
2012,1804,INCOME_13,Superannuation and annuity income earners (no.)
2013,1844,INCOME_13,Superannuation and annuity income earners (no.)
2014,1880,INCOME_13,Superannuation and annuity income earners (no.)
2015,1932,INCOME_13,Superannuation and annuity income earners (no.)
2016,1943,INCOME_13,Superannuation and annuity income earners (no.)
2011,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2012,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2013,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2014,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2015,58,INCOME_29,Superannuation and annuity income earners - median age (years)
2016,59,INCOME_29,Superannuation and annuity income earners - median age (years)
2011,42731769,INCOME_12,Total superannuation and annuity income ($)
2012,51131820,INCOME_12,Total superannuation and annuity income ($)
2013,49422035,INCOME_12,Total superannuation and annuity income ($)
2014,56629859,INCOME_12,Total superannuation and annuity income ($)
2015,58471926,INCOME_12,Total superannuation and annuity income ($)
2016,63583097,INCOME_12,Total superannuation and annuity income ($)
2011,11821,INCOME_11,Median superannuation and annuity income ($)
2012,15610,INCOME_11,Median superannuation and annuity income ($)
2013,14048,INCOME_11,Median superannuation and annuity income ($)
2014,15452,INCOME_11,Median superannuation and annuity income ($)
2015,16565,INCOME_11,Median superannuation and annuity income ($)
2016,18528,INCOME_11,Median superannuation and annuity income ($)
2011,23570,INCOME_30,Mean superannuation and annuity income ($)
2012,28344,INCOME_30,Mean superannuation and annuity income ($)
2013,26802,INCOME_30,Mean superannuation and annuity income ($)
2014,30122,INCOME_30,Mean superannuation and annuity income ($)
2015,30265,INCOME_30,Mean superannuation and annuity income ($)
2016,32724,INCOME_30,Mean superannuation and annuity income ($)
2011,0.6,INCOME_31,Superannuation and annuity income as main source of income (%)
2012,0.6,INCOME_31,Superannuation and annuity income as main source of income (%)
2013,0.6,INCOME_31,Superannuation and annuity income as main source of income (%)
2014,0.6,INCOME_31,Superannuation and annuity income as main source of income (%)
2015,0.6,INCOME_31,Superannuation and annuity income as main source of income (%)
2016,0.6,INCOME_31,Superannuation and annuity income as main source of income (%)
2011,115427,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2012,119023,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2013,123219,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2014,127151,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2015,136557,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2016,143028,INCOME_19,Total income earners (excl. Government pensions and allowances) (no.)
2011,32,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2012,32,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2013,33,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2014,33,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2015,33,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2016,33,INCOME_35,Total income earners (excl. Government pensions and allowances) - median age (years)
2011,7543626564,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2012,8090807645,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2013,8767285239,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2014,9500508069,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2015,10618242141,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2016,11372790672,INCOME_18,Total income (excl. Government pensions and allowances) ($)
2011,44778,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2012,46859,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2013,49443,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2014,51272,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2015,52536,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2016,53393,INCOME_17,Median total income (excl. Government pensions and allowances) ($)
2011,65354,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2012,67977,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2013,71152,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2014,74718,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2015,77757,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2016,79514,INCOME_36,Mean total income (excl. Government pensions and allowances) ($)
2011,6.22,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2012,6.11,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2013,5.85,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2014,5.77,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2015,5.85,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2016,6.09,INCOME_37,Total income (excl. Government pensions and allowances) - P80/P20 ratio
2011,2.02,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2012,2.02,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2013,1.98,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2014,1.98,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2015,1.99,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2016,2.03,INCOME_38,Total income (excl. Government pensions and allowances) - P80/P50 ratio
2011,0.32,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2012,0.33,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2013,0.34,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2014,0.34,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2015,0.34,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2016,0.33,INCOME_39,Total income (excl. Government pensions and allowances) - P20/P50 ratio
2011,0.16,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2012,0.17,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2013,0.17,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2014,0.17,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2015,0.17,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2016,0.16,INCOME_40,Total income (excl. Government pensions and allowances) - P10/P50 ratio
2011,0.537,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2012,0.532,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2013,0.53,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2014,0.534,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2015,0.541,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2016,0.546,INCOME_41,Total income (excl. Government pensions and allowances) - Gini coefficient
2011,12.9,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2012,12.6,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2013,13.1,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2014,14,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2015,14.8,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2016,14.8,INCOME_42,Total income (excl. Government pensions and allowances) - Income share of top 1% of earners
2011,27.9,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2012,27.5,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2013,27.6,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2014,28.5,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2015,29.2,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2016,29.3,INCOME_43,Total income (excl. Government pensions and allowances) - Income share of top 5% of earners
2011,39.2,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2012,38.8,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2013,38.9,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2014,39.5,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2015,40.3,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2016,40.4,INCOME_44,Total income (excl. Government pensions and allowances) - Income share of top 10% of earners
2011,25.6,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2012,25.9,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2013,25.8,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2014,25.2,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2015,25.3,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2016,25.4,INCOME_45,Total income (excl. Government pensions and allowances) - Lowest Quartile (%)
2011,20.9,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2012,20.8,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2013,20.3,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2014,20.4,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2015,20.4,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2016,20.3,INCOME_46,Total income (excl. Government pensions and allowances) - Second Quartile (%)
2011,21.8,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2012,22,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2013,22.4,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2014,22.4,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2015,22.2,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2016,21.7,INCOME_47,Total income (excl. Government pensions and allowances) - Third Quartile (%)
2011,31.8,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2012,31.3,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2013,31.5,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2014,32,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2015,32.2,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2016,32.6,INCOME_48,Total income (excl. Government pensions and allowances) - Highest Quartile (%)
2011,6260,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2012,5597,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2013,6409,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2014,7968,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2015,8977,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2016,9278,CAPGAINS_1,Gross Capital Gains reported by taxpayers - Persons (no.)
2011,776.2,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2012,230.9,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2013,314.5,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2014,546.2,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2015,936.1,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2016,788.6,CAPGAINS_2,Gross Capital Gains reported by taxpayers - Amount ($m)
2011,3755,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2012,2536,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2013,2368,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2014,3382,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2015,4634,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2016,3315,CAPGAINS_3,Gross Capital Gains reported by taxpayers  - Median ($)
2011,123998,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2012,41259,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2013,49069,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2014,68549,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2015,104279,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2016,84996,CAPGAINS_4,Gross Capital Gains reported by taxpayers - Mean ($)
2011,8422,PENSION_2,Age Pension - Centrelink (no.)
2012,8317,PENSION_2,Age Pension - Centrelink (no.)
2013,8529,PENSION_2,Age Pension - Centrelink (no.)
2014,8634,PENSION_2,Age Pension - Centrelink (no.)
2015,8903,PENSION_2,Age Pension - Centrelink (no.)
2016,8915,PENSION_2,Age Pension - Centrelink (no.)
2017,8710,PENSION_2,Age Pension - Centrelink (no.)
2012,285,PENSION_4,Service Pension - DVA (no.)
2013,252,PENSION_4,Service Pension - DVA (no.)
2014,218,PENSION_4,Service Pension - DVA (no.)
2015,200,PENSION_4,Service Pension - DVA (no.)
2016,185,PENSION_4,Service Pension - DVA (no.)
2017,170,PENSION_4,Service Pension - DVA (no.)
2012,98,PENSION_5,Income Support Supplement - DVA (no.)
2013,92,PENSION_5,Income Support Supplement - DVA (no.)
2014,86,PENSION_5,Income Support Supplement - DVA (no.)
2015,73,PENSION_5,Income Support Supplement - DVA (no.)
2016,72,PENSION_5,Income Support Supplement - DVA (no.)
2017,68,PENSION_5,Income Support Supplement - DVA (no.)
2011,731,PENSION_6,Carer Payment (no.)
2012,799,PENSION_6,Carer Payment (no.)
2013,858,PENSION_6,Carer Payment (no.)
2014,907,PENSION_6,Carer Payment (no.)
2015,903,PENSION_6,Carer Payment (no.)
2016,899,PENSION_6,Carer Payment (no.)
2017,869,PENSION_6,Carer Payment (no.)
2011,6545,PENSION_7,Disability Support Pension (no.)
2012,6532,PENSION_7,Disability Support Pension (no.)
2013,6537,PENSION_7,Disability Support Pension (no.)
2014,6545,PENSION_7,Disability Support Pension (no.)
2015,6239,PENSION_7,Disability Support Pension (no.)
2016,5944,PENSION_7,Disability Support Pension (no.)
2017,5675,PENSION_7,Disability Support Pension (no.)
2011,4519,PENSION_8,Newstart Allowance (no.)
2012,4682,PENSION_8,Newstart Allowance (no.)
2013,5263,PENSION_8,Newstart Allowance (no.)
2014,5079,PENSION_8,Newstart Allowance (no.)
2015,4972,PENSION_8,Newstart Allowance (no.)
2016,4420,PENSION_8,Newstart Allowance (no.)
2017,4068,PENSION_8,Newstart Allowance (no.)
2011,954,PENSION_10,Parenting Payment - Single (no.)
2012,879,PENSION_10,Parenting Payment - Single (no.)
2013,648,PENSION_10,Parenting Payment - Single (no.)
2014,639,PENSION_10,Parenting Payment - Single (no.)
2015,614,PENSION_10,Parenting Payment - Single (no.)
2016,577,PENSION_10,Parenting Payment - Single (no.)
2017,535,PENSION_10,Parenting Payment - Single (no.)
2017,139,PENSION_17,Parenting Payment - Partnered (no.)
2011,2921,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2012,2850,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2013,2872,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2014,2724,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2015,2486,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2016,2347,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2017,1948,PENSION_11,Youth Allowance (Full time students/apprentices) (no.)
2011,274,PENSION_12,Youth Allowance (Other) (no.)
2012,259,PENSION_12,Youth Allowance (Other) (no.)
2013,375,PENSION_12,Youth Allowance (Other) (no.)
2014,317,PENSION_12,Youth Allowance (Other) (no.)
2015,286,PENSION_12,Youth Allowance (Other) (no.)
2016,244,PENSION_12,Youth Allowance (Other) (no.)
2017,201,PENSION_12,Youth Allowance (Other) (no.)
2012,3982,PENSION_13,Family Tax Benefit A (no.)
2013,3916,PENSION_13,Family Tax Benefit A (no.)
2014,3857,PENSION_13,Family Tax Benefit A (no.)
2015,3655,PENSION_13,Family Tax Benefit A (no.)
2016,3524,PENSION_13,Family Tax Benefit A (no.)
2017,3333,PENSION_13,Family Tax Benefit A (no.)
2012,3648,PENSION_14,Family Tax Benefit B (no.)
2013,3579,PENSION_14,Family Tax Benefit B (no.)
2014,3467,PENSION_14,Family Tax Benefit B (no.)
2015,3413,PENSION_14,Family Tax Benefit B (no.)
2016,3076,PENSION_14,Family Tax Benefit B (no.)
2017,2882,PENSION_14,Family Tax Benefit B (no.)
2016,17.3,PERSINC_2,Persons earning $1-$499 per week (%)
2016,16.3,PERSINC_3,Persons earning $500-$999 per week (%)
2016,25.2,PERSINC_4,Persons earning $1000-$1999 per week (%)
2016,9.2,PERSINC_5,Persons earning $2000-$2999 per week (%)
2016,7.3,PERSINC_6,Persons earning $3000 or more per week (%)
2016,10.4,PERSINC_7,Persons earning nil income (%)
2016,0.6,PERSINC_8,Persons with a negative income (%)
2011,1208,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,1363,EQUIV_2,Median equivalised total household income (weekly)  ($)
2016,908,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2017,952,PRESCH_2,4 year olds enrolled in preschool or in a preschool program (no.)
2016,162,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2017,182,PRESCH_3,5 year olds enrolled in preschool or in a preschool program (no.)
2016,269,PRESCH_5,Total enrolled in preschool (no.)
2017,255,PRESCH_5,Total enrolled in preschool (no.)
2016,734,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2017,814,PRESCH_6,Enrolled in preschool program within a long day care centre (no.)
2016,72,PRESCH_7,Children enrolled across more than one provider type (no.)
2017,68,PRESCH_7,Children enrolled across more than one provider type (no.)
2016,1067,PRESCH_8,Total enrolled in a preschool program (no.)
2017,1142,PRESCH_8,Total enrolled in a preschool program (no.)
2016,68,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2017,92,PRESCH_10,Children attending preschool for less than 15 hours (no.)
2016,943,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2017,996,PRESCH_11,Children attending preschool for 15 hours or more (no.)
2011,6351,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2012,6677,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2013,7196,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2014,7722,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2015,8366,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2016,9293,HELP_2,Taxpayers with Higher Education Loan Program (HELP) repayment (no.)
2011,73.7,SCHOOL_2,With Post School Qualifications (%)
2016,74.9,SCHOOL_2,With Post School Qualifications (%)
2011,10.6,SCHOOL_3,With Postgraduate Degree (%)
2016,12.3,SCHOOL_3,With Postgraduate Degree (%)
2011,2.3,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2016,2.3,SCHOOL_4,With Graduate Diploma/Graduate Certificate (%)
2011,27.3,SCHOOL_5,With Bachelor Degree (%)
2016,29.4,SCHOOL_5,With Bachelor Degree (%)
2011,8.8,SCHOOL_6,With Advanced Diploma/Diploma (%)
2016,8.4,SCHOOL_6,With Advanced Diploma/Diploma (%)
2011,7.9,SCHOOL_7,With Certificate (%)
2016,7.3,SCHOOL_7,With Certificate (%)
2011,16.7,SCHOOL_8,"Post School Qualifications - Inadequately described, not stated (%)"
2016,15.2,SCHOOL_8,"Post School Qualifications - Inadequately described, not stated (%)"
2011,69.9,HIGH_2,Completed Year 12 or equivalent (%)
2016,73.6,HIGH_2,Completed Year 12 or equivalent (%)
2011,3.4,HIGH_3,Completed Year 11 or equivalent (%)
2016,3.1,HIGH_3,Completed Year 11 or equivalent (%)
2011,7.4,HIGH_4,Completed Year 10 or equivalent (%)
2016,5.7,HIGH_4,Completed Year 10 or equivalent (%)
2011,1.8,HIGH_5,Completed Year 9 or equivalent (%)
2016,1.6,HIGH_5,Completed Year 9 or equivalent (%)
2011,2,HIGH_6,Completed Year 8 or below (%)
2016,1.6,HIGH_6,Completed Year 8 or below (%)
2011,0.7,HIGH_7,Did not go to school (%)
2016,0.7,HIGH_7,Did not go to school (%)
2011,14.9,HIGH_8,Highest Year of School Completed - Not stated (%)
2016,13.7,HIGH_8,Highest Year of School Completed - Not stated (%)
2011,16.5,EMP_OCC_2,Managers (%)
2016,17,EMP_OCC_2,Managers (%)
2011,38.8,EMP_OCC_3,Professionals (%)
2016,37.7,EMP_OCC_3,Professionals (%)
2011,7.7,EMP_OCC_4,Technicians and trades workers (%)
2016,7.9,EMP_OCC_4,Technicians and trades workers (%)
2011,9.2,EMP_OCC_5,Community and personal service workers (%)
2016,10.2,EMP_OCC_5,Community and personal service workers (%)
2011,13.1,EMP_OCC_6,Clerical and administrative workers (%)
2016,11.1,EMP_OCC_6,Clerical and administrative workers (%)
2011,7.4,EMP_OCC_7,Sales workers (%)
2016,7.6,EMP_OCC_7,Sales workers (%)
2011,1.5,EMP_OCC_8,Machinery operators and drivers (%)
2016,1.5,EMP_OCC_8,Machinery operators and drivers (%)
2011,3.9,EMP_OCC_9,Labourers (%)
2016,5.1,EMP_OCC_9,Labourers (%)
2011,1.8,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2016,1.8,EMP_OCC_10,Occupation of Employed Persons - Inadequately described (%)
2011,0.8,YOUTH_2,Working full-time and studying part-time (%)
2016,0.4,YOUTH_2,Working full-time and studying part-time (%)
2011,1.1,YOUTH_3,Working part time and studying part-time (%)
2016,1.2,YOUTH_3,Working part time and studying part-time (%)
2011,15.6,YOUTH_4,Working part-time and studying full-time (%)
2016,14.1,YOUTH_4,Working part-time and studying full-time (%)
2011,3.9,YOUTH_5,Working full-time (not studying) (%)
2016,2.5,YOUTH_5,Working full-time (not studying) (%)
2011,51.5,YOUTH_6,Studying full-time (not working) (%)
2016,61,YOUTH_6,Studying full-time (not working) (%)
2011,0.5,YOUTH_7,Working full-time and studying full-time (%)
2016,0.6,YOUTH_7,Working full-time and studying full-time (%)
2011,75,YOUTH_8,Fully engaged (%)
2016,81.8,YOUTH_8,Fully engaged (%)
2011,5803,YOUTH_9,Total persons aged 15-19 years (no.)
2016,8370,YOUTH_9,Total persons aged 15-19 years (no.)
2011,102744,LF_2,Labour Force (no. )
2016,124745,LF_2,Labour Force (no. )
2011,5947,LF_3,Unemployed (no. )
2016,7493,LF_3,Unemployed (no. )
2011,5.8,LF_4,Unemployment rate (%)
2016,6,LF_4,Unemployment rate (%)
2011,65.3,LF_5,Participation rate (%)
2016,64.2,LF_5,Participation rate (%)
2012,22557,DISAB_2,Persons with a disability living in private dwellings (no.)
2012,12.2,DISAB_3,Persons with a disability living in private dwellings (%)
2011,57227,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2012,60548,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2013,62665,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2014,67305,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2015,72713,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2016,76965,PRIVATE_2,Taxpayers who report having private health insurance (no.)
2011,2.5,ACTIV_2,Persons who have need for assistance with core activities (%)
2016,2.4,ACTIV_2,Persons who have need for assistance with core activities (%)
2011,38138,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2012,36908,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2013,37961,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2014,38918,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2015,40940,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2016,40046,GIFTS2,Gifts/donations reported by taxpayers - Persons (no.)
2011,175,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2012,195,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2013,185,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2014,195,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2015,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2016,200,GIFTS3,Gifts/donations reported by taxpayers - Median ($)
2011,12327,WORK_TRAV_3,Used one method - Train or tram (no.)
2016,20495,WORK_TRAV_3,Used one method - Train or tram (no.)
2011,12806,WORK_TRAV_4,Used one method - Bus (no.)
2016,14433,WORK_TRAV_4,Used one method - Bus (no.)
2011,24462,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2016,25926,WORK_TRAV_5,Used one method - Car (as driver or passenger) (no.)
2011,1151,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2016,1425,WORK_TRAV_6,Used one method - Motor bike/scooter (no.)
2011,2914,WORK_TRAV_7,Used one method - Bicycle (no.)
2016,3501,WORK_TRAV_7,Used one method - Bicycle (no.)
2011,1965,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2016,2214,WORK_TRAV_8,Used one method - Other (inc. taxis) (no.)
2011,24493,WORK_TRAV_9,Used one method - Walked only (no.)
2016,28120,WORK_TRAV_9,Used one method - Walked only (no.)
2011,80363,WORK_TRAV_10,Used one method - Total - used one method (no.)
2016,96346,WORK_TRAV_10,Used one method - Total - used one method (no.)
2011,4807,WORK_TRAV_12,Total - used more than one method (no. )
2016,7214,WORK_TRAV_12,Total - used more than one method (no. )
2011,3858,WORK_TRAV_14,Other - Worked from home (no.)
2016,4828,WORK_TRAV_14,Other - Worked from home (no.)
2011,6909,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2016,7827,WORK_TRAV_15,Other - Employed but did not go to work (no.)
2011,860,WORK_TRAV_16,Other - Method of travel not stated (no.)
2016,1037,WORK_TRAV_16,Other - Method of travel not stated (no.)
2011,96797,WORK_TRAV_17,Total employed (no.)
2016,117252,WORK_TRAV_17,Total employed (no.)
2011,29226,HHTYPE_2,Lone person households (no.)
2016,31858,HHTYPE_2,Lone person households (no.)
2011,10355,HHTYPE_3,Group households (no.)
2016,13239,HHTYPE_3,Group households (no.)
2011,33589,HHTYPE_4,Family households (no.)
2016,40324,HHTYPE_4,Family households (no.)
2011,73171,HHTYPE_5,Total households (no.)
2016,85423,HHTYPE_5,Total households (no.)
2011,1.9,HHTYPE_6,Average household size (no. of persons)
2016,2,HHTYPE_6,Average household size (no. of persons)
2011,6525,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2016,8210,FAMILY_2,Couple families with children under 15 and/or dependent students (no.)
2011,1050,FAMILY_3,Couple families with non-dependent children only (no.)
2016,1150,FAMILY_3,Couple families with non-dependent children only (no.)
2011,20954,FAMILY_4,Couple families without children (no.)
2016,25791,FAMILY_4,Couple families without children (no.)
2011,2290,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2016,2455,FAMILY_5,One parent families with children under 15 and/or dependent students (no.)
2011,1503,FAMILY_6,One parent families with non-dependent children only (no.)
2016,1621,FAMILY_6,One parent families with non-dependent children only (no.)
2011,1672,FAMILY_7,Other families (no.)
2016,1658,FAMILY_7,Other families (no.)
2011,33990,FAMILY_8,Total families (no.)
2016,40887,FAMILY_8,Total families (no.)
